id,task,framework,constraint,fold,type,result,metric,mode,version,params,app+AF8-version,utc,duration,training+AF8-duration,predict+AF8-duration,models+AF8-count,seed,info,acc,auc,balacc,logloss
openml.org/t/3874,ecoli,AutoWEKA,test,7,binary,0.969697,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T12:45:56,1518.8,1518.8,,,244696433,,0.969697,0.964286,1.09223,0.964286
openml.org/t/3874,ecoli,AutoWEKA,test,8,binary,0.909091,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T13:11:22,1525.6,1525.6,,,244696434,,0.909091,0.902256,1.17975,0.956767
openml.org/t/3874,ecoli,AutoWEKA,test,9,binary,0.969697,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T13:37:47,1585,1585,,,244696435,,0.969697,0.973684,0.138894,0.971805
openml.org/t/3692,disclosure+AF8-x+AF8-noise,AutoWEKA,test,0,binary,0.447761,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T14:03:06,1518.5,1518.5,,,244696426,,0.447761,0.446524,0.698991,0.481729
openml.org/t/3692,disclosure+AF8-x+AF8-noise,AutoWEKA,test,1,binary,0.552239,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T14:31:54,1727.5,1727.5,,,244696427,,0.552239,0.552585,16.1389,0.552585
openml.org/t/3692,disclosure+AF8-x+AF8-noise,AutoWEKA,test,2,binary,0.454545,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T14:57:30,1536.2,1536.2,,,244696428,,0.454545,0.451287,19.6602,0.451287
openml.org/t/3692,disclosure+AF8-x+AF8-noise,AutoWEKA,test,3,binary,0.439394,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T15:25:40,1690,1689.9,,,244696429,,0.439394,0.439394,1.12698,0.434803
openml.org/t/3692,disclosure+AF8-x+AF8-noise,AutoWEKA,test,4,binary,0.454545,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T15:51:19,1538,1537.9,,,244696430,,0.454545,0.454545,19.6602,0.454545
openml.org/t/3692,disclosure+AF8-x+AF8-noise,AutoWEKA,test,5,binary,0.469697,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T16:17:08,1548.8,1548.8,,,244696431,,0.469697,0.469697,0.701663,0.455464
openml.org/t/3692,disclosure+AF8-x+AF8-noise,AutoWEKA,test,6,binary,0.469697,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T16:45:44,1716.5,1716.4,,,244696432,,0.469697,0.469697,19.1141,0.469697
