id,task,framework,constraint,fold,type,result,metric,mode,version,params,app+AF8-version,utc,duration,training+AF8-duration,predict+AF8-duration,models+AF8-count,seed,info,acc,auc,balacc,logloss
openml.org/t/225,RandomRBF+AF8-10+AF8-1E+AC0-3,constantpredictor,test,9,multiclass,0.30009,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:11:17,2.4,0.3,0.0004,1,663068393,,0.30009,0.2,1.53915,
openml.org/t/2267,BNG+AF8-zoo+AF8-,constantpredictor,test,0,multiclass,0.3965,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:39:34,2.2,0.3,0.0005,1,1946475593,,0.3965,,0.142857,1.67665
openml.org/t/2267,BNG+AF8-zoo+AF8-,constantpredictor,test,1,multiclass,0.3965,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:39:37,2.3,0.3,0.0004,1,1946475594,,0.3965,,0.142857,1.67665
openml.org/t/2267,BNG+AF8-zoo+AF8-,constantpredictor,test,2,multiclass,0.39651,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:39:40,2.2,0.3,0.0004,1,1946475595,,0.39651,,0.142857,1.67663
openml.org/t/2267,BNG+AF8-zoo+AF8-,constantpredictor,test,3,multiclass,0.39651,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:39:42,2.3,0.3,0.0005,1,1946475596,,0.39651,,0.142857,1.67663
openml.org/t/2267,BNG+AF8-zoo+AF8-,constantpredictor,test,4,multiclass,0.39651,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:39:45,2.8,0.3,0.0004,1,1946475597,,0.39651,,0.142857,1.67663
openml.org/t/2267,BNG+AF8-zoo+AF8-,constantpredictor,test,5,multiclass,0.39651,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:39:48,2.4,0.3,0.0004,1,1946475598,,0.39651,,0.142857,1.67662
openml.org/t/2267,BNG+AF8-zoo+AF8-,constantpredictor,test,6,multiclass,0.3965,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:39:51,2.4,0.3,0.0004,1,1946475599,,0.3965,,0.142857,1.67664
openml.org/t/2267,BNG+AF8-zoo+AF8-,constantpredictor,test,7,multiclass,0.3965,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:39:54,2.3,0.3,0.0004,1,1946475600,,0.3965,,0.142857,1.67664
openml.org/t/2267,BNG+AF8-zoo+AF8-,constantpredictor,test,8,multiclass,0.3965,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:39:56,2.4,0.3,0.0004,1,1946475601,,0.3965,,0.142857,1.67665
openml.org/t/2267,BNG+AF8-zoo+AF8-,constantpredictor,test,9,multiclass,0.3965,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:39:59,2.4,0.3,0.0004,1,1946475602,,0.3965,,0.142857,1.67665
openml.org/t/2266,BNG+AF8-waveform+AC0-5000+AF8-,constantpredictor,test,0,multiclass,0.3384,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:42:37,1.8,0.3,0.0004,1,1946475593,,0.3384,,0.333333,1.09855
openml.org/t/2266,BNG+AF8-waveform+AC0-5000+AF8-,constantpredictor,test,1,multiclass,0.3384,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:42:44,6.8,0.3,0.0004,1,1946475594,,0.3384,,0.333333,1.09855
openml.org/t/2266,BNG+AF8-waveform+AC0-5000+AF8-,constantpredictor,test,2,multiclass,0.3384,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:43:06,21,0.3,0.0004,1,1946475595,,0.3384,,0.333333,1.09855
openml.org/t/2266,BNG+AF8-waveform+AC0-5000+AF8-,constantpredictor,test,3,multiclass,0.3384,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:43:36,29.5,0.3,0.0004,1,1946475596,,0.3384,,0.333333,1.09855
openml.org/t/2266,BNG+AF8-waveform+AC0-5000+AF8-,constantpredictor,test,4,multiclass,0.3384,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:44:18,42,0.3,0.0004,1,1946475597,,0.3384,,0.333333,1.09855
openml.org/t/2266,BNG+AF8-waveform+AC0-5000+AF8-,constantpredictor,test,5,multiclass,0.3384,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:44:40,21.4,0.3,0.0004,1,1946475598,,0.3384,,0.333333,1.09855
openml.org/t/2266,BNG+AF8-waveform+AC0-5000+AF8-,constantpredictor,test,6,multiclass,0.3384,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:45:07,27.2,0.3,0.0004,1,1946475599,,0.3384,,0.333333,1.09855
openml.org/t/2266,BNG+AF8-waveform+AC0-5000+AF8-,constantpredictor,test,7,multiclass,0.3384,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:45:13,5.9,0.3,0.0004,1,1946475600,,0.3384,,0.333333,1.09855
openml.org/t/2266,BNG+AF8-waveform+AC0-5000+AF8-,constantpredictor,test,8,multiclass,0.33841,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:45:33,19.4,0.3,0.0004,1,1946475601,,0.33841,,0.333333,1.09855
openml.org/t/2266,BNG+AF8-waveform+AC0-5000+AF8-,constantpredictor,test,9,multiclass,0.33841,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:45:54,20.1,0.3,0.0004,1,1946475602,,0.33841,,0.333333,1.09855
openml.org/t/2263,BNG+AF8-vehicle+AF8-,constantpredictor,test,0,multiclass,0.25755,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-09T17:16:52,2.5,0.3,0.0004,1,759768721,,0.25755,0.25,1.38568,
openml.org/t/2263,BNG+AF8-vehicle+AF8-,constantpredictor,test,1,multiclass,0.25755,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-09T17:16:56,3.4,0.3,0.0004,1,759768722,,0.25755,0.25,1.38568,
openml.org/t/2263,BNG+AF8-vehicle+AF8-,constantpredictor,test,2,multiclass,0.25755,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-09T17:17:09,12.9,0.3,0.0004,1,759768723,,0.25755,0.25,1.38568,
