id,task,framework,constraint,fold,type,result,metric,mode,version,params,app+AF8-version,utc,duration,training+AF8-duration,predict+AF8-duration,models+AF8-count,seed,info,acc,balacc,logloss,
openml.org/t/3598,fri+AF8-c0+AF8-250+AF8-50,AutoWEKA,test,3,binary,0.8,acc,local,latest,,2.1.4,2024+AC0-01+AC0-07T22:50:35,922.6,922.5,,,849683171,,0.8,0.814103,0.798077,0.508001
openml.org/t/3598,fri+AF8-c0+AF8-250+AF8-50,AutoWEKA,test,4,binary,0.8,acc,local,latest,,2.1.4,2024+AC0-01+AC0-07T23:05:56,921.2,921.2,,,849683172,,0.8,0.935897,0.798077,0.342584
openml.org/t/3598,fri+AF8-c0+AF8-250+AF8-50,AutoWEKA,test,5,binary,0.88,acc,local,latest,,2.1.4,2024+AC0-01+AC0-07T23:21:17,920.4,920.3,,,849683173,,0.88,0.839744,0.884615,0.537458
openml.org/t/3598,fri+AF8-c0+AF8-250+AF8-50,AutoWEKA,test,6,binary,0.92,acc,local,latest,,2.1.4,2024+AC0-01+AC0-07T23:36:49,932.6,932.5,,,849683174,,0.92,0.974359,0.923077,0.310713
openml.org/t/3598,fri+AF8-c0+AF8-250+AF8-50,AutoWEKA,test,7,binary,0.8,acc,local,latest,,2.1.4,2024+AC0-01+AC0-07T23:52:10,920.2,920.1,,,849683175,,0.8,0.954545,0.792208,0.261135
openml.org/t/3598,fri+AF8-c0+AF8-250+AF8-50,AutoWEKA,test,8,binary,0.84,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T00:07:35,925.3,925.2,,,849683176,,0.84,0.824675,0.827922,1.78522
openml.org/t/3598,fri+AF8-c0+AF8-250+AF8-50,AutoWEKA,test,9,binary,0.92,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T00:22:56,921.3,921.3,,,849683177,,0.92,0.974026,0.918831,0.293252
openml.org/t/3875,flags,AutoWEKA,test,0,binary,0.7,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T11:05:54,963.6,963.4,,,1367146220,,0.7,0.758242,0.637363,0.499657
openml.org/t/3875,flags,AutoWEKA,test,1,binary,0.75,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T11:22:35,1001.1,1001,,,1367146221,,0.75,0.796703,0.741758,7.40433
openml.org/t/3875,flags,AutoWEKA,test,2,binary,0.5,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T11:38:56,980.5,980.5,,,1367146222,,0.5,0.582418,0.450549,0.714253
openml.org/t/3875,flags,AutoWEKA,test,3,binary,0.6,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T11:54:23,926.7,926.7,,,1367146223,,0.6,0.434066,0.494505,11.0606
openml.org/t/3875,flags,AutoWEKA,test,4,binary,0.736842,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T12:09:48,925.4,925.4,,,1367146224,,0.736842,0.692308,0.583333,0.529274
openml.org/t/3875,flags,AutoWEKA,test,5,binary,0.631579,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T12:25:22,934,933.9,,,1367146225,,0.631579,0.779762,0.559524,0.579283
openml.org/t/3875,flags,AutoWEKA,test,6,binary,0.631579,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T12:43:00,1057.2,1057.2,,,1367146226,,0.631579,0.5,0.5,0.693147
openml.org/t/3875,flags,AutoWEKA,test,7,binary,0.736842,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T13:00:33,1053.1,1053.1,,,1367146227,,0.736842,0.755952,0.702381,0.569644
openml.org/t/3875,flags,AutoWEKA,test,8,binary,0.789474,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T13:17:12,998.5,998.3,,,1367146228,,0.789474,0.75,0.744048,0.579689
openml.org/t/3875,flags,AutoWEKA,test,9,binary,0.631579,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T13:32:55,943.6,943.6,,,1367146229,,0.631579,0.595238,0.529762,0.642822
openml.org/t/9984,fertility,AutoWEKA,test,0,binary,0.9,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T13:48:16,920.8,920.8,,,1367146220,,0.9,0.5,0.5,0.329358
openml.org/t/9984,fertility,AutoWEKA,test,1,binary,0.9,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T14:03:40,923.2,923.1,,,1367146221,,0.9,0.777778,0.5,0.293712
openml.org/t/9984,fertility,AutoWEKA,test,2,binary,0.9,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T14:19:00,920.4,920.4,,,1367146222,,0.9,0.222222,0.5,3.7254
openml.org/t/9984,fertility,AutoWEKA,test,3,binary,0.9,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T14:34:20,919.4,919.4,,,1367146223,,0.9,0.111111,0.5,0.403754
openml.org/t/9984,fertility,AutoWEKA,test,4,binary,0.9,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T14:49:43,922.4,922.3,,,1367146224,,0.9,0.944444,0.5,0.29128
openml.org/t/9984,fertility,AutoWEKA,test,5,binary,0.9,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T15:05:04,921.3,921.3,,,1367146225,,0.9,0.944444,0.5,0.276517
openml.org/t/9984,fertility,AutoWEKA,test,6,binary,0.9,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T15:20:26,921.9,921.8,,,1367146226,,0.9,0.444444,0.5,0.334945
openml.org/t/9984,fertility,AutoWEKA,test,7,binary,0.9,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T15:35:54,927.8,927.7,,,1367146227,,0.9,0.5,0.5,0.329358
openml.org/t/9984,fertility,AutoWEKA,test,8,binary,0.8,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T15:51:15,921.3,921.3,,,1367146228,,0.8,625,0.5,0.534241
openml.org/t/9984,fertility,AutoWEKA,test,9,binary,0.8,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T16:06:35,919.3,919.3,,,1367146229,,0.8,0.6875,0.5,1.38205
openml.org/t/3874,ecoli,AutoWEKA,test,0,binary,0.970588,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T16:22:03,927.6,927.5,,,1367146220,,0.970588,0.9875,975,0.118337
openml.org/t/3874,ecoli,AutoWEKA,test,1,binary,0.970588,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T16:37:28,925,925,,,1367146221,,0.970588,0.996429,0.964286,0.0805807
openml.org/t/3874,ecoli,AutoWEKA,test,2,binary,0.970588,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T16:52:48,919.9,919.9,,,1367146222,,0.970588,0.996429,975,0.118356
openml.org/t/3874,ecoli,AutoWEKA,test,3,binary,0.970588,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T17:08:15,927.4,927.4,,,1367146223,,0.970588,0.968421,0.973684,1.1005
openml.org/t/3874,ecoli,AutoWEKA,test,4,binary,0.911765,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T17:23:36,921,921,,,1367146224,,0.911765,0.989474,0.921053,0.145374
openml.org/t/3874,ecoli,AutoWEKA,test,5,binary,0.970588,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T17:39:00,923.3,923.2,,,1367146225,,0.970588,0.996491,0.966667,0.102113
openml.org/t/3874,ecoli,AutoWEKA,test,6,binary,0.939394,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T17:54:22,922.4,922.4,,,1367146226,,0.939394,0.984962,0.93797,0.208955
openml.org/t/3874,ecoli,AutoWEKA,test,7,binary,0.939394,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T18:09:43,920.4,920.4,,,1367146227,,0.939394,1,0.928571,0.101451
openml.org/t/3874,ecoli,AutoWEKA,test,8,binary,0.939394,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T18:25:09,925.9,925.9,,,1367146228,,0.939394,0.960526,0.93797,0.253953
openml.org/t/3874,ecoli,AutoWEKA,test,9,binary,0.939394,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T18:40:34,925,925,,,1367146229,,0.939394,0.992481,0.93797,0.171283
openml.org/t/3794,disclosure+AF8-z,AutoWEKA,test,0,binary,0.522388,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T18:56:03,928.4,928.4,,,1367146220,,0.522388,0.544643,0.520089,0.721157
openml.org/t/3794,disclosure+AF8-z,AutoWEKA,test,1,binary,0.447761,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T19:11:31,928.5,928.4,,,1367146221,,0.447761,0.532143,0.445982,2.93252
openml.org/t/3794,disclosure+AF8-z,AutoWEKA,test,2,binary,0.545455,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T19:26:58,926.5,926.5,,,1367146222,,0.545455,0.442096,0.534007,0.706607
openml.org/t/3794,disclosure+AF8-z,AutoWEKA,test,3,binary,0.545455,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T19:42:27,929.4,929.4,,,1367146223,,0.545455,0.579963,0.545037,0.690143
openml.org/t/3794,disclosure+AF8-z,AutoWEKA,test,4,binary,0.484848,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T19:57:51,923,923,,,1367146224,,0.484848,0.490783,0.481106,0.768864
openml.org/t/3794,disclosure+AF8-z,AutoWEKA,test,5,binary,0.515152,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T20:13:17,926.5,926.5,,,1367146225,,0.515152,0.488018,0.485714,0.690623
openml.org/t/3794,disclosure+AF8-z,AutoWEKA,test,6,binary,0.469697,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T20:29:14,956.8,956.8,,,1367146226,,0.469697,0.511521,0.45023,0.691362
openml.org/t/3794,disclosure+AF8-z,AutoWEKA,test,7,binary,0.545455,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T20:46:16,1021.3,1021.3,,,1367146227,,0.545455,0.551152,0.551152,16.3835
openml.org/t/3794,disclosure+AF8-z,AutoWEKA,test,8,binary,0.530303,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T21:02:15,959.5,959.5,,,1367146228,,0.530303,0.494009,0.512903,0.714724
openml.org/t/3794,disclosure+AF8-z,AutoWEKA,test,9,binary,0.469697,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T21:18:09,954,954,,,1367146229,,0.469697,0.493088,0.470507,0.717917
openml.org/t/3660,disclosure+AF8-x+AF8-tampered,AutoWEKA,test,0,binary,0.477612,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T21:33:41,931.2,931.1,,,1367146220,,0.477612,0.466578,0.476381,0.701749
openml.org/t/3660,disclosure+AF8-x+AF8-tampered,AutoWEKA,test,1,binary,0.537313,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T21:49:02,920.9,920.8,,,1367146221,,0.537313,0.537879,0.537879,16.6769
openml.org/t/3660,disclosure+AF8-x+AF8-tampered,AutoWEKA,test,2,binary,0.469697,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T22:04:29,927.5,927.5,,,1367146222,,0.469697,0.54136,0.469669,0.701995
openml.org/t/3660,disclosure+AF8-x+AF8-tampered,AutoWEKA,test,3,binary,0.575758,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T22:19:49,919.3,919.3,,,1367146223,,0.575758,0.574449,0.575368,0.685666
openml.org/t/3660,disclosure+AF8-x+AF8-tampered,AutoWEKA,test,4,binary,0.5,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T22:35:10,920.5,920.5,,,1367146224,,0.5,0.501838,0.501838,18.0218
openml.org/t/3660,disclosure+AF8-x+AF8-tampered,AutoWEKA,test,5,binary,0.515152,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T22:50:33,922.7,922.7,,,1367146225,,0.515152,0.564738,0.515152,0.686671
openml.org/t/3660,disclosure+AF8-x+AF8-tampered,AutoWEKA,test,6,binary,0.454545,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T23:05:55,922.4,922.4,,,1367146226,,0.454545,0.454545,0.454545,3.3907
openml.org/t/3660,disclosure+AF8-x+AF8-tampered,AutoWEKA,test,7,binary,0.636364,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T23:21:15,920.2,920.2,,,1367146227,,0.636364,0.636364,0.636364,13.1068
openml.org/t/3660,disclosure+AF8-x+AF8-tampered,AutoWEKA,test,8,binary,0.545455,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T23:36:39,923.1,923.1,,,1367146228,,0.545455,0.545455,0.545455,16.3835
openml.org/t/3660,disclosure+AF8-x+AF8-tampered,AutoWEKA,test,9,binary,0.469697,acc,local,latest,,2.1.4,2024+AC0-01+AC0-08T23:52:00,921,921,,,1367146229,,0.469697,0.469697,0.469697,19.1141
openml.org/t/3692,disclosure+AF8-x+AF8-noise,AutoWEKA,test,0,binary,0.492537,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T00:08:28,988.1,988,,,1367146220,,0.492537,0.463458,0.491087,0.718295
openml.org/t/3692,disclosure+AF8-x+AF8-noise,AutoWEKA,test,1,binary,0.522388,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T00:23:53,925.1,925,,,1367146221,,0.522388,0.48262,0.519162,3.85696
openml.org/t/3692,disclosure+AF8-x+AF8-noise,AutoWEKA,test,2,binary,0.590909,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T00:39:16,922.6,922.5,,,1367146222,,0.590909,0.590993,0.590993,14.7451
openml.org/t/3692,disclosure+AF8-x+AF8-noise,AutoWEKA,test,3,binary,0.424242,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T00:54:40,923.6,923.6,,,1367146223,,0.424242,0.400826,0.424242,1.09105
openml.org/t/3692,disclosure+AF8-x+AF8-noise,AutoWEKA,test,4,binary,0.454545,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T01:10:24,944.4,944.4,,,1367146224,,0.454545,0.454545,0.454545,3.3907
openml.org/t/3692,disclosure+AF8-x+AF8-noise,AutoWEKA,test,5,binary,0.424242,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T01:25:51,926.3,926.3,,,1367146225,,0.424242,0.431129,0.424242,0.726495
openml.org/t/3692,disclosure+AF8-x+AF8-noise,AutoWEKA,test,6,binary,0.590909,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T01:41:14,923.2,923.2,,,1367146226,,0.590909,0.548209,0.590909,0.673029
openml.org/t/3692,disclosure+AF8-x+AF8-noise,AutoWEKA,test,7,binary,0.606061,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T01:58:21,1027.4,1027.4,,,1367146227,,0.606061,0.571625,0.606061,6.48449
openml.org/t/3692,disclosure+AF8-x+AF8-noise,AutoWEKA,test,8,binary,0.560606,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T02:13:43,921.1,921,,,1367146228,,0.560606,0.560606,0.560606,15.8374
openml.org/t/3692,disclosure+AF8-x+AF8-noise,AutoWEKA,test,9,binary,0.515152,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T02:29:06,923.3,923.3,,,1367146229,,0.515152,0.515152,0.515152,17.4757
openml.org/t/3640,disclosure+AF8-x+AF8-bias,AutoWEKA,test,0,binary,0.552239,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T02:44:37,931.2,931.2,,,1367146220,,0.552239,0.518304,0.548661,0.690622
openml.org/t/3640,disclosure+AF8-x+AF8-bias,AutoWEKA,test,1,binary,0.537313,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T03:00:00,922.4,922.4,,,1367146221,,0.537313,0.515625,0.539732,1.83572
openml.org/t/3640,disclosure+AF8-x+AF8-bias,AutoWEKA,test,2,binary,0.530303,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T03:20:08,1207.9,1207.8,,,1367146222,,0.530303,0.596967,0.522978,0.681231
openml.org/t/3640,disclosure+AF8-x+AF8-bias,AutoWEKA,test,3,binary,0.560606,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T03:35:36,928.2,928.2,,,1367146223,,0.560606,0.549632,0.554228,0.692384
openml.org/t/3640,disclosure+AF8-x+AF8-bias,AutoWEKA,test,4,binary,0.515152,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T03:51:04,927.3,927.3,,,1367146224,,0.515152,0.650735,0.5,0.68897
openml.org/t/3640,disclosure+AF8-x+AF8-bias,AutoWEKA,test,5,binary,0.5,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T04:06:43,938.9,938.9,,,1367146225,,0.5,0.53079,0.498162,0.701592
openml.org/t/3640,disclosure+AF8-x+AF8-bias,AutoWEKA,test,6,binary,0.5,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T04:24:25,1062.3,1062.3,,,1367146226,,0.5,0.521599,0.48989,0.691305
openml.org/t/3640,disclosure+AF8-x+AF8-bias,AutoWEKA,test,7,binary,0.560606,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T04:41:48,1042.1,1042,,,1367146227,,0.560606,0.512442,0.567281,0.701403
openml.org/t/3640,disclosure+AF8-x+AF8-bias,AutoWEKA,test,8,binary,0.606061,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T04:57:12,924.5,924.4,,,1367146228,,0.606061,0.630415,0.599078,0.666827
openml.org/t/3640,disclosure+AF8-x+AF8-bias,AutoWEKA,test,9,binary,0.530303,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T05:14:30,1038.1,1038.1,,,1367146229,,0.530303,0.599078,0.5,0.690438
openml.org/t/3683,diggle+AF8-table+AF8-a2,AutoWEKA,test,0,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T05:29:49,918.9,918.8,,,1367146220,,1,1,1,2.22045E+AC0-16
openml.org/t/3683,diggle+AF8-table+AF8-a2,AutoWEKA,test,1,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T05:45:14,924.3,924.2,,,1367146221,,1,1,1,2.22045E+AC0-16
openml.org/t/3683,diggle+AF8-table+AF8-a2,AutoWEKA,test,2,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T06:00:56,942.5,942.5,,,1367146222,,1,1,1,0.0310981
openml.org/t/3683,diggle+AF8-table+AF8-a2,AutoWEKA,test,3,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T06:16:17,920.3,920.2,,,1367146223,,1,1,1,2.22045E+AC0-16
openml.org/t/3683,diggle+AF8-table+AF8-a2,AutoWEKA,test,4,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T06:31:36,919.5,919.5,,,1367146224,,1,1,1,0.00751214
openml.org/t/3683,diggle+AF8-table+AF8-a2,AutoWEKA,test,5,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T06:46:54,917.8,917.7,,,1367146225,,1,1,1,2.22045E+AC0-16
openml.org/t/3683,diggle+AF8-table+AF8-a2,AutoWEKA,test,6,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T07:02:16,921.1,921.1,,,1367146226,,1,1,1,2.22045E+AC0-16
openml.org/t/3683,diggle+AF8-table+AF8-a2,AutoWEKA,test,7,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T07:17:39,923.1,923.1,,,1367146227,,1,1,1,0.00747964
openml.org/t/3683,diggle+AF8-table+AF8-a2,AutoWEKA,test,8,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T07:33:03,923.5,923.5,,,1367146228,,1,1,1,0.00339873
openml.org/t/3683,diggle+AF8-table+AF8-a2,AutoWEKA,test,9,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T07:48:22,919.6,919.6,,,1367146229,,1,1,1,0.00747964
openml.org/t/3923,datatrieve,AutoWEKA,test,0,binary,0.769231,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T08:03:44,921.9,921.9,,,1367146220,,0.769231,125,0.416667,0.824334
openml.org/t/3923,datatrieve,AutoWEKA,test,1,binary,0.923077,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T08:19:07,922,922,,,1367146221,,0.923077,0.5,0.5,0.271621
openml.org/t/3923,datatrieve,AutoWEKA,test,2,binary,0.923077,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T08:34:27,920.4,920.4,,,1367146222,,0.923077,0.5,0.5,0.271621
openml.org/t/3923,datatrieve,AutoWEKA,test,3,binary,0.846154,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T08:49:50,922.8,922.8,,,1367146223,,0.846154,0.333333,0.458333,2.90885
openml.org/t/3923,datatrieve,AutoWEKA,test,4,binary,0.923077,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T09:05:12,921.9,921.9,,,1367146224,,0.923077,0.5,0.5,2.77259
openml.org/t/3923,datatrieve,AutoWEKA,test,5,binary,0.923077,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T09:20:33,920.8,920.8,,,1367146225,,0.923077,0.5,0.5,2.77259
openml.org/t/3923,datatrieve,AutoWEKA,test,6,binary,0.923077,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T09:35:55,921.7,921.6,,,1367146226,,0.923077,875,0.5,0.192165
openml.org/t/3923,datatrieve,AutoWEKA,test,7,binary,0.923077,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T09:51:17,921.6,921.5,,,1367146227,,0.923077,0.708333,0.5,0.266114
openml.org/t/3923,datatrieve,AutoWEKA,test,8,binary,0.923077,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T10:06:36,918.8,918.8,,,1367146228,,0.923077,0.75,0.5,0.231812
openml.org/t/3923,datatrieve,AutoWEKA,test,9,binary,0.846154,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T10:21:57,921.4,921.4,,,1367146229,,0.846154,0.5,0.5,0.462253
openml.org/t/3661,cpu,AutoWEKA,test,0,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T10:37:19,921.8,921.7,,,1367146220,,1,1,1,0.0174736
openml.org/t/3661,cpu,AutoWEKA,test,1,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T10:52:40,920.4,920.4,,,1367146221,,1,1,1,0.0613883
openml.org/t/3661,cpu,AutoWEKA,test,2,binary,0.952381,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T11:08:05,924.7,924.7,,,1367146222,,0.952381,0.977778,0.916667,0.127682
openml.org/t/3661,cpu,AutoWEKA,test,3,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T11:23:41,936.4,936.4,,,1367146223,,1,1,1,0.00119762
openml.org/t/3661,cpu,AutoWEKA,test,4,binary,0.952381,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T11:39:07,926.1,926,,,1367146224,,0.952381,0.9875,0.9,0.107972
openml.org/t/3661,cpu,AutoWEKA,test,5,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T11:54:30,922.8,922.8,,,1367146225,,1,1,1,0.000429647
openml.org/t/3661,cpu,AutoWEKA,test,6,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T12:09:57,926.4,926.4,,,1367146226,,1,1,1,0.0175231
openml.org/t/3661,cpu,AutoWEKA,test,7,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T12:25:22,925,925,,,1367146227,,1,1,1,0.0318881
openml.org/t/3661,cpu,AutoWEKA,test,8,binary,0.904762,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T12:40:45,923,923,,,1367146228,,0.904762,1,0.9375,0.395193
openml.org/t/3661,cpu,AutoWEKA,test,9,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T12:56:11,925.5,925.5,,,1367146229,,1,1,1,2.22045E+AC0-16
openml.org/t/218,covertype,AutoWEKA,test,0,multiclass,0,acc,local,latest,,2.1.4,,,0,,,1493204780,CalledProcessError,nan,nan,nan,nan
openml.org/t/218,covertype,AutoWEKA,test,1,multiclass,0,acc,local,latest,,2.1.4,,,0,,,1493204781,CalledProcessError,nan,nan,nan,nan
openml.org/t/218,covertype,AutoWEKA,test,2,multiclass,0,acc,local,latest,,2.1.4,,,0,,,1493204782,CalledProcessError,nan,nan,nan,nan
openml.org/t/218,covertype,AutoWEKA,test,3,multiclass,0,acc,local,latest,,2.1.4,,,0,,,1493204783,CalledProcessError,nan,nan,nan,nan
openml.org/t/218,covertype,AutoWEKA,test,4,multiclass,0,acc,local,latest,,2.1.4,,,0,,,1493204784,CalledProcessError,nan,nan,nan,nan
openml.org/t/218,covertype,AutoWEKA,test,5,multiclass,0,acc,local,latest,,2.1.4,,,0,,,1493204785,CalledProcessError,nan,nan,nan,nan
openml.org/t/218,covertype,AutoWEKA,test,6,multiclass,0,acc,local,latest,,2.1.4,,,0,,,1493204786,CalledProcessError,nan,nan,nan,nan
openml.org/t/218,covertype,AutoWEKA,test,7,multiclass,0,acc,local,latest,,2.1.4,,,0,,,1493204787,CalledProcessError,nan,nan,nan,nan
,covertype,,,,,0,,local,latest,,2.1.4,,,0,,,,,,,,
,covertype,,,,,0,,local,latest,,2.1.4,,,0,,,,,,,,
openml.org/t/3505,codrna,AutoWEKA,test,0,binary,0,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T13:18:33,1341.6,0,,,1367146220,+ACI-ValueError: not enough values to unpack (expected 2, got 1)+ACI-,,,,
openml.org/t/3505,codrna,AutoWEKA,test,1,binary,0,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T13:40:25,1312,0,,,1367146221,+ACI-ValueError: not enough values to unpack (expected 2, got 1)+ACI-,,,,
openml.org/t/3505,codrna,AutoWEKA,test,2,binary,0,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T14:02:18,1312.4,0,,,1367146222,+ACI-ValueError: not enough values to unpack (expected 2, got 1)+ACI-,,,,
openml.org/t/3505,codrna,AutoWEKA,test,3,binary,0,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T14:24:12,1313.2,0,,,1367146223,+ACI-ValueError: not enough values to unpack (expected 2, got 1)+ACI-,,,,
openml.org/t/3505,codrna,AutoWEKA,test,4,binary,0,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T14:45:51,1298.6,0,,,1367146224,+ACI-ValueError: not enough values to unpack (expected 2, got 1)+ACI-,,,,
openml.org/t/3505,codrna,AutoWEKA,test,5,binary,0,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T15:07:17,1285.5,0,,,1367146225,+ACI-ValueError: not enough values to unpack (expected 2, got 1)+ACI-,,,,
openml.org/t/3505,codrna,AutoWEKA,test,6,binary,0,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T15:28:44,1286,0,,,1367146226,+ACI-ValueError: not enough values to unpack (expected 2, got 1)+ACI-,,,,
openml.org/t/3505,codrna,AutoWEKA,test,7,binary,0,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T15:50:40,1316.4,0,,,1367146227,+ACI-ValueError: not enough values to unpack (expected 2, got 1)+ACI-,,,,
openml.org/t/3505,codrna,AutoWEKA,test,8,binary,0,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T16:12:43,1321.7,0,,,1367146228,+ACI-ValueError: not enough values to unpack (expected 2, got 1)+ACI-,,,,
openml.org/t/3505,codrna,AutoWEKA,test,9,binary,0,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T16:35:09,1346.3,0,,,1367146229,+ACI-ValueError: not enough values to unpack (expected 2, got 1)+ACI-,,,,
openml.org/t/3753,cloud,AutoWEKA,test,0,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T16:52:37,1047.4,1047.3,,,1367146220,,1,1,1,2.22045E+AC0-16
