id,task,framework,constraint,fold,type,result,metric,mode,version,params,app+AF8-version,utc,duration,training+AF8-duration,predict+AF8-duration,models+AF8-count,seed,info,acc,balacc,logloss,,
openml.org/t/225,RandomRBF+AF8-10+AF8-1E+AC0-3,AutoGluon,test,5,multiclass,0.88669,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T01:07:25,1227.8,1093.6,125.1,5,2087670692,,0.88669,0.876043,0.335324,,
openml.org/t/225,RandomRBF+AF8-10+AF8-1E+AC0-3,AutoGluon,test,6,multiclass,0.88882,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T01:27:37,1211.9,1093.3,109.9,5,2087670693,,0.88882,0.879815,0.333557,,
openml.org/t/225,RandomRBF+AF8-10+AF8-1E+AC0-3,AutoGluon,test,7,multiclass,0.88692,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T01:47:43,1205.7,1092.7,104.5,5,2087670694,,0.88692,0.876455,0.337071,,
openml.org/t/225,RandomRBF+AF8-10+AF8-1E+AC0-3,AutoGluon,test,8,multiclass,0.88721,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T02:08:09,1225.6,1092.8,118.6,5,2087670695,,0.88721,0.877014,0.33445,,
openml.org/t/225,RandomRBF+AF8-10+AF8-1E+AC0-3,AutoGluon,test,9,multiclass,0.88644,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T02:28:31,1220.7,1092.8,119.2,5,2087670696,,0.88644,0.876732,0.336934,,
openml.org/t/224,RandomRBF+AF8-0+AF8-0,AutoGluon,test,0,multiclass,0.93671,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T02:48:50,1219,1092.6,117.4,5,2087670687,,0.93671,0.933414,0.17731,,
openml.org/t/224,RandomRBF+AF8-0+AF8-0,AutoGluon,test,1,multiclass,0.93619,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T03:08:53,1202,1092.2,101.5,5,2087670688,,0.93619,0.932915,0.177982,,
openml.org/t/224,RandomRBF+AF8-0+AF8-0,AutoGluon,test,2,multiclass,0.93551,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T03:29:04,1210.4,1091.8,110,5,2087670689,,0.93551,0.93302,0.182459,,
openml.org/t/224,RandomRBF+AF8-0+AF8-0,AutoGluon,test,3,multiclass,0.93701,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T03:49:29,1224.7,1092.9,118,5,2087670690,,0.93701,0.93452,0.175658,,
openml.org/t/224,RandomRBF+AF8-0+AF8-0,AutoGluon,test,4,multiclass,0.93649,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T04:09:40,1210.6,1093.3,108.9,5,2087670691,,0.93649,0.933256,0.17818,,
openml.org/t/224,RandomRBF+AF8-0+AF8-0,AutoGluon,test,5,multiclass,0.93616,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T04:28:13,1113.1,1093.4,12.4,5,2087670692,,0.93616,0.932771,0.180001,,
openml.org/t/224,RandomRBF+AF8-0+AF8-0,AutoGluon,test,6,multiclass,0.93831,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T04:48:46,1232.4,1093.4,123.4,5,2087670693,,0.93831,0.934941,0.174622,,
openml.org/t/224,RandomRBF+AF8-0+AF8-0,AutoGluon,test,7,multiclass,0.93752,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T05:09:08,1220.9,1093,119.2,5,2087670694,,0.93752,0.93471,0.176961,,
openml.org/t/224,RandomRBF+AF8-0+AF8-0,AutoGluon,test,8,multiclass,0.93655,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T05:29:07,1199.1,1091.9,99,5,2087670695,,0.93655,0.933654,0.178885,,
openml.org/t/224,RandomRBF+AF8-0+AF8-0,AutoGluon,test,9,multiclass,0.93627,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T05:49:25,1217.1,1092.7,115.4,5,2087670696,,0.93627,0.933649,0.179849,,
openml.org/t/3937,PopularKids,AutoGluon,test,0,multiclass,0.541667,acc,local,1.0.0,,2.1.4,2024+AC0-01+AC0-02T09:44:12,9.9,8,0.01,14,303533011,,0.541667,0.501587,1.04725,,
openml.org/t/3937,PopularKids,AutoGluon,test,1,multiclass,0.5,acc,local,1.0.0,,2.1.4,2024+AC0-01+AC0-02T09:44:22,10.1,8.1,0.02,14,303533012,,0.5,0.340952,1.05394,,
openml.org/t/3937,PopularKids,AutoGluon,test,2,multiclass,0.520833,acc,local,1.0.0,,2.1.4,2024+AC0-01+AC0-02T09:44:32,10.4,8.6,7,14,303533013,,0.520833,0.446349,1.07293,,
openml.org/t/3937,PopularKids,AutoGluon,test,3,multiclass,0.4375,acc,local,1.0.0,,2.1.4,2024+AC0-01+AC0-02T09:44:43,11,8.9,0.02,14,303533014,,0.4375,0.361587,1.06093,,
openml.org/t/3937,PopularKids,AutoGluon,test,4,multiclass,0.458333,acc,local,1.0.0,,2.1.4,2024+AC0-01+AC0-02T09:44:55,11.6,9.7,0.01,14,303533015,,0.458333,0.379894,1.14988,,
openml.org/t/3937,PopularKids,AutoGluon,test,5,multiclass,0.604167,acc,local,1.0.0,,2.1.4,2024+AC0-01+AC0-02T09:45:07,11.9,9.8,0.02,14,303533016,,0.604167,0.510159,0.942522,,
openml.org/t/3937,PopularKids,AutoGluon,test,6,multiclass,0.625,acc,local,1.0.0,,2.1.4,2024+AC0-01+AC0-02T09:45:21,13.5,11.6,0.02,14,303533017,,625,0.533968,0.78783,,
openml.org/t/3937,PopularKids,AutoGluon,test,7,multiclass,0.666667,acc,local,1.0.0,,2.1.4,2024+AC0-01+AC0-02T09:45:32,11,9.2,0.02,14,303533018,,0.666667,0.588889,0.819738,,
openml.org/t/3937,PopularKids,AutoGluon,test,8,multiclass,0.489362,acc,local,1.0.0,,2.1.4,2024+AC0-01+AC0-02T09:45:44,11.9,9.8,0.02,14,303533019,,0.489362,0.392196,0.974721,,
openml.org/t/3937,PopularKids,AutoGluon,test,9,multiclass,0.489362,acc,local,1.0.0,,2.1.4,2024+AC0-01+AC0-02T09:45:54,10.6,8.7,0.02,14,303533020,,0.489362,0.352513,0.97968,,
openml.org/t/7559,PizzaCutter3,AutoGluon,test,0,binary,0.866667,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:01:34,11.5,9.8,6,14,1239577226,,0.866667,0.77592,0.494565,,
openml.org/t/7559,PizzaCutter3,AutoGluon,test,1,binary,0.87619,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:01:47,12.7,11,3,14,1239577227,,0.87619,0.889632,0.566054,,
openml.org/t/7559,PizzaCutter3,AutoGluon,test,2,binary,0.828571,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:01:58,11.7,9.8,0.03,14,1239577228,,0.828571,0.672241,0.604933,,
openml.org/t/7559,PizzaCutter3,AutoGluon,test,3,binary,0.865385,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:02:09,10.8,9.1,0.01,14,1239577229,,0.865385,0.76087,0.48913,,
openml.org/t/7559,PizzaCutter3,AutoGluon,test,4,binary,0.884615,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:02:20,11,9.2,2,14,1239577230,,0.884615,0.777174,0.536232,,
openml.org/t/7559,PizzaCutter3,AutoGluon,test,5,binary,0.875,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:02:31,10.4,8.6,3,14,1239577231,,875,0.729167,0.639493,,
openml.org/t/7559,PizzaCutter3,AutoGluon,test,6,binary,0.903846,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:02:42,10.8,9.1,4,14,1239577232,,0.903846,0.898563,0.615385,,
openml.org/t/7559,PizzaCutter3,AutoGluon,test,7,binary,0.884615,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:02:53,11,9.2,2,14,1239577233,,0.884615,0.816568,0.571429,,
openml.org/t/7559,PizzaCutter3,AutoGluon,test,8,binary,0.865385,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:03:04,10.8,9.1,6,14,1239577234,,0.865385,0.841082,0.593407,,
openml.org/t/7559,PizzaCutter3,AutoGluon,test,9,binary,0.865385,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:03:15,11.1,9.4,4,14,1239577235,,0.865385,0.84869,0.527473,,
openml.org/t/7558,PizzaCutter1,AutoGluon,test,0,binary,0.955224,acc,local,1.0.0,,2.1.4,2024+AC0-05+AC0-11T16:33:21,9.7,7.9,0.06,14,341732669,,0.955224,0.889344,0.75,0.199042,2
openml.org/t/7558,PizzaCutter1,AutoGluon,test,1,binary,0.909091,acc,local,1.0.0,,2.1.4,2024+AC0-05+AC0-11T16:33:32,10.3,8.3,0.1,14,341732670,,0.909091,0.857377,0.491803,0.219685,3
openml.org/t/7558,PizzaCutter1,AutoGluon,test,2,binary,0.954545,acc,local,1.0.0,,2.1.4,2024+AC0-05+AC0-11T16:33:42,10.4,8.6,0.07,14,341732671,,0.954545,0.934426,0.791803,0.156687,2
openml.org/t/7558,PizzaCutter1,AutoGluon,test,3,binary,0.924242,acc,local,1.0.0,,2.1.4,2024+AC0-05+AC0-11T16:33:52,10.3,8.4,0.07,14,341732672,,0.924242,0.863934,0.591803,0.202543,2
openml.org/t/7558,PizzaCutter1,AutoGluon,test,4,binary,0.924242,acc,local,1.0.0,,2.1.4,2024+AC0-05+AC0-11T16:34:03,10.1,8.2,0.07,14,341732673,,0.924242,0.859016,0.5,0.191639,2
openml.org/t/7558,PizzaCutter1,AutoGluon,test,5,binary,0.939394,acc,local,1.0.0,,2.1.4,2024+AC0-05+AC0-11T16:34:13,9.9,8.2,0.002,14,341732674,,0.939394,0.960656,0.6,0.141936,2
openml.org/t/7558,PizzaCutter1,AutoGluon,test,6,binary,0.924242,acc,local,1.0.0,,2.1.4,2024+AC0-05+AC0-11T16:34:23,9.8,8.1,0.002,14,341732675,,0.924242,0.868852,0.591803,0.260688,2
openml.org/t/7558,PizzaCutter1,AutoGluon,test,7,binary,0.954545,acc,local,1.0.0,,2.1.4,2024+AC0-05+AC0-11T16:34:32,9.7,8,0.003,14,341732676,,0.954545,0.809836,0.7,0.301021,2
openml.org/t/7558,PizzaCutter1,AutoGluon,test,8,binary,0.909091,acc,local,1.0.0,,2.1.4,2024+AC0-05+AC0-11T16:34:43,10.5,8.8,0.002,14,341732677,,0.909091,0.865574,0.583607,0.335779,2
openml.org/t/7558,PizzaCutter1,AutoGluon,test,9,binary,0.878788,acc,local,1.0.0,,2.1.4,2024+AC0-05+AC0-11T16:34:54,11.1,9.3,0.002,14,341732678,,0.878788,0.852778,0.483333,0.277649,2
openml.org/t/10099,PieChart3,AutoGluon,test,0,binary,0.87037,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:03:26,11.5,9.7,8,14,1239577226,,0.87037,0.88583,0.494737,,
openml.org/t/10099,PieChart3,AutoGluon,test,1,binary,0.898148,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:03:38,11,9.2,0.08,14,1239577227,,0.898148,0.793117,0.576923,,
openml.org/t/10099,PieChart3,AutoGluon,test,2,binary,0.842593,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:03:49,11.8,9.8,0.08,14,1239577228,,0.842593,0.776518,0.545344,,
openml.org/t/10099,PieChart3,AutoGluon,test,3,binary,0.87037,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:04:02,12.8,11,5,14,1239577229,,0.87037,0.837386,0.56079,,
openml.org/t/10099,PieChart3,AutoGluon,test,4,binary,0.851852,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:04:15,12.5,10.5,0.08,14,1239577230,,0.851852,0.759878,0.489362,,
openml.org/t/10099,PieChart3,AutoGluon,test,5,binary,0.824074,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:04:26,11.4,9.6,3,14,1239577231,,0.824074,0.858663,0.534195,,
openml.org/t/10099,PieChart3,AutoGluon,test,6,binary,0.898148,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:04:41,14.2,12,0.1,14,1239577232,,0.898148,0.857903,0.607143,,
openml.org/t/10099,PieChart3,AutoGluon,test,7,binary,0.878505,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:04:52,10.9,9.2,3,14,1239577233,,0.878505,0.848609,0.5,,
openml.org/t/10099,PieChart3,AutoGluon,test,8,binary,0.878505,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:05:03,11.2,9.4,2,14,1239577234,,0.878505,0.869885,0.5,,
openml.org/t/10099,PieChart3,AutoGluon,test,9,binary,0.878505,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:05:14,11.5,9.7,3,14,1239577235,,0.878505,0.845336,0.5,,
openml.org/t/10098,PieChart2,AutoGluon,test,0,binary,0.973333,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:05:24,9.7,8,4,14,1239577226,,0.973333,0.479452,0.5,,
openml.org/t/10098,PieChart2,AutoGluon,test,1,binary,0.973333,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:05:34,9.8,8,2,14,1239577227,,0.973333,0.472603,0.5,,
openml.org/t/10098,PieChart2,AutoGluon,test,2,binary,0.973333,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:05:44,9.9,8.1,2,14,1239577228,,0.973333,0.438356,0.5,,
openml.org/t/10098,PieChart2,AutoGluon,test,3,binary,0.933333,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:05:54,9.9,8.1,0.01,14,1239577229,,0.933333,0.486301,0.479452,,
openml.org/t/10098,PieChart2,AutoGluon,test,4,binary,0.946667,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:06:06,11.6,9.9,8,14,1239577230,,0.946667,0.0753425,0.486301,,
openml.org/t/10098,PieChart2,AutoGluon,test,5,binary,0.986486,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:06:16,9.9,8.1,3,14,1239577231,,0.986486,0.479452,0.5,,
openml.org/t/10098,PieChart2,AutoGluon,test,6,binary,0.986486,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:06:26,10,8.2,5,14,1239577232,,0.986486,1,0.5,,
openml.org/t/10098,PieChart2,AutoGluon,test,7,binary,0.986486,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:06:36,10,8.3,4,14,1239577233,,0.986486,0.458904,0.5,,
openml.org/t/10098,PieChart2,AutoGluon,test,8,binary,0.986486,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:06:46,10.2,8.4,4,14,1239577234,,0.986486,0.876712,0.5,,
openml.org/t/10098,PieChart2,AutoGluon,test,9,binary,0.972973,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:06:56,9.9,8.1,5,14,1239577235,,0.972973,0.777778,0.5,,
openml.org/t/10097,PieChart1,AutoGluon,test,0,binary,0.901408,acc,local,1.0.0,,2.1.4,2024+AC0-05+AC0-11T16:35:11,10.9,8.7,0.1,14,341732669,,0.901408,0.815385,0.492308,0.497452,5
openml.org/t/10097,PieChart1,AutoGluon,test,1,binary,0.887324,acc,local,1.0.0,,2.1.4,2024+AC0-05+AC0-11T16:35:21,10.3,8.6,0.004,14,341732670,,0.887324,0.889744,0.484615,0.254464,2
openml.org/t/10097,PieChart1,AutoGluon,test,2,binary,0.901408,acc,local,1.0.0,,2.1.4,2024+AC0-05+AC0-11T16:35:32,10.5,8.7,0.004,14,341732671,,0.901408,0.905128,0.567949,0.222412,2
openml.org/t/10097,PieChart1,AutoGluon,test,3,binary,0.915493,acc,local,1.0.0,,2.1.4,2024+AC0-05+AC0-11T16:35:43,10.5,8.7,0.003,14,341732672,,0.915493,0.897436,0.5,0.2154,2
openml.org/t/10097,PieChart1,AutoGluon,test,4,binary,0.901408,acc,local,1.0.0,,2.1.4,2024+AC0-05+AC0-11T16:35:53,9.8,8,0.02,14,341732673,,0.901408,0.852679,0.5,0.3412,2
openml.org/t/10097,PieChart1,AutoGluon,test,5,binary,0.928571,acc,local,1.0.0,,2.1.4,2024+AC0-05+AC0-11T16:36:03,10.1,8.3,0.008,14,341732674,,0.928571,0.838542,0.734375,0.246528,2
openml.org/t/10097,PieChart1,AutoGluon,test,6,binary,0.928571,acc,local,1.0.0,,2.1.4,2024+AC0-05+AC0-11T16:36:13,10.5,8.8,0.003,14,341732675,,0.928571,0.802083,0.583333,0.2832,2
openml.org/t/10097,PieChart1,AutoGluon,test,7,binary,0.957143,acc,local,1.0.0,,2.1.4,2024+AC0-05+AC0-11T16:36:23,9.9,8.1,0.002,14,341732676,,0.957143,0.986979,0.75,0.13485,2
openml.org/t/10097,PieChart1,AutoGluon,test,8,binary,0.9,acc,local,1.0.0,,2.1.4,2024+AC0-05+AC0-11T16:36:34,10.8,9,0.009,14,341732677,,0.9,0.888021,0.567708,0.255679,3
openml.org/t/10097,PieChart1,AutoGluon,test,9,binary,0.928571,acc,local,1.0.0,,2.1.4,2024+AC0-05+AC0-11T16:36:45,10.4,8.6,0.003,14,341732678,,0.928571,0.950521,0.583333,0.166033,2
openml.org/t/7556,MegaWatt1,AutoGluon,test,0,binary,0.884615,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:07:05,9.3,7.6,3,14,1239577226,,0.884615,0.942029,0.644928,,
openml.org/t/7556,MegaWatt1,AutoGluon,test,1,binary,0.807692,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:07:15,9.3,7.6,4,14,1239577227,,0.807692,0.731884,0.601449,,
openml.org/t/7556,MegaWatt1,AutoGluon,test,2,binary,0.884615,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:07:25,9.7,7.9,7,14,1239577228,,0.884615,0.942029,0.5,,
openml.org/t/7556,MegaWatt1,AutoGluon,test,3,binary,0.92,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:07:34,9.5,7.8,3,14,1239577229,,0.92,0.478261,0.5,,
openml.org/t/7556,MegaWatt1,AutoGluon,test,4,binary,0.92,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:07:44,9.6,7.8,3,14,1239577230,,0.92,0.543478,0.5,,
openml.org/t/7556,MegaWatt1,AutoGluon,test,5,binary,0.92,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:07:53,9.6,7.8,2,14,1239577231,,0.92,0.826087,0.5,,
openml.org/t/7556,MegaWatt1,AutoGluon,test,6,binary,0.88,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:08:03,9.3,7.6,2,14,1239577232,,0.88,0.787879,0.5,,
openml.org/t/7556,MegaWatt1,AutoGluon,test,7,binary,0.88,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:08:12,9.4,7.7,4,14,1239577233,,0.88,0.772727,0.5,,
openml.org/t/7556,MegaWatt1,AutoGluon,test,8,binary,0.88,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:08:22,9.5,7.7,4,14,1239577234,,0.88,0.636364,0.5,,
openml.org/t/7556,MegaWatt1,AutoGluon,test,9,binary,0.84,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:08:32,9.9,8,0.06,14,1239577235,,0.84,0.818182,0.477273,,
openml.org/t/3947,KDDCup99,AutoGluon,test,0,multiclass,0.999555,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T06:00:39,674.2,665.8,0.9,10,2087670687,,0.999555,0.742649,0.00456658,,
openml.org/t/3947,KDDCup99,AutoGluon,test,1,multiclass,0.999615,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T06:15:47,907.7,898,0.9,10,2087670688,,0.999615,0.754652,0.00441271,,
openml.org/t/3947,KDDCup99,AutoGluon,test,2,multiclass,0.999636,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T06:28:06,737.9,703.8,26.6,10,2087670689,,0.999636,0.77638,0.0045155,,
openml.org/t/3947,KDDCup99,AutoGluon,test,3,multiclass,0.999474,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T06:44:09,963.1,956,0.4,10,2087670690,,0.999474,0.722692,0.00467615,,
openml.org/t/3947,KDDCup99,AutoGluon,test,4,multiclass,0.999372,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T06:56:37,747.4,740,0.7,10,2087670691,,0.999372,0.771966,0.00557407,,
openml.org/t/3947,KDDCup99,AutoGluon,test,5,multiclass,0.999271,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T07:09:26,769.1,761.4,1,10,2087670692,,0.999271,0.692159,0.00461969,,
openml.org/t/3947,KDDCup99,AutoGluon,test,6,multiclass,0.999474,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T07:22:23,776.8,769.3,1.1,10,2087670693,,0.999474,0.631874,0.467022,,
openml.org/t/3947,KDDCup99,AutoGluon,test,7,multiclass,0.999453,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T07:36:38,854.6,847.3,0.7,10,2087670694,,0.999453,0.692521,0.155204,,
openml.org/t/3947,KDDCup99,AutoGluon,test,8,multiclass,0.999352,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T07:49:40,781.8,775.2,0.2,10,2087670695,,0.999352,0.692432,1.07184,,
openml.org/t/3947,KDDCup99,AutoGluon,test,9,multiclass,0.999109,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T08:02:17,756.2,749.5,0.4,10,2087670696,,0.999109,0.706153,0.0067643,,
openml.org/t/7557,CostaMadre1,AutoGluon,test,0,binary,0.866667,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:08:42,9.8,8,0.02,14,1239577226,,0.866667,0.634615,0.5,,
openml.org/t/7557,CostaMadre1,AutoGluon,test,1,binary,0.9,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:08:51,9.6,7.8,2,14,1239577227,,0.9,875,625,,
openml.org/t/7557,CostaMadre1,AutoGluon,test,2,binary,0.866667,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:09:01,9.7,7.8,0.01,14,1239577228,,0.866667,0.538462,0.5,,
openml.org/t/7557,CostaMadre1,AutoGluon,test,3,binary,0.866667,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:09:11,9.8,8.1,2,14,1239577229,,0.866667,0.725962,0.605769,,
openml.org/t/7557,CostaMadre1,AutoGluon,test,4,binary,0.833333,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:09:21,9.9,8.1,2,14,1239577230,,0.833333,0.673077,0.480769,,
openml.org/t/7557,CostaMadre1,AutoGluon,test,5,binary,0.733333,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:09:31,9.8,8.1,2,14,1239577231,,0.733333,0.644231,0.634615,,
openml.org/t/7557,CostaMadre1,AutoGluon,test,6,binary,0.896552,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:09:43,11.6,9.8,4,14,1239577232,,0.896552,0.525641,0.5,,
openml.org/t/7557,CostaMadre1,AutoGluon,test,7,binary,0.896552,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:09:52,9.5,7.7,0.02,14,1239577233,,0.896552,0.551282,0.5,,
openml.org/t/7557,CostaMadre1,AutoGluon,test,8,binary,0.862069,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:10:02,9.5,7.7,0.03,14,1239577234,,0.862069,0.94,0.5,,
openml.org/t/7557,CostaMadre1,AutoGluon,test,9,binary,0.827586,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:10:12,9.9,8,9,14,1239577235,,0.827586,0.82,585,,
openml.org/t/10096,CastMetal1,AutoGluon,test,0,binary,0.878788,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:10:22,10,8.3,4,14,1239577226,,0.878788,0.758621,0.5,,
openml.org/t/10096,CastMetal1,AutoGluon,test,1,binary,0.848485,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:10:32,10.2,8.4,0.01,14,1239577227,,0.848485,0.862069,0.482759,,
openml.org/t/10096,CastMetal1,AutoGluon,test,2,binary,0.848485,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:10:42,10.2,8.4,0.01,14,1239577228,,0.848485,0.560345,0.590517,,
openml.org/t/10096,CastMetal1,AutoGluon,test,3,binary,0.878788,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:10:53,10.1,8.3,8,14,1239577229,,0.878788,0.767241,0.5,,
openml.org/t/10096,CastMetal1,AutoGluon,test,4,binary,0.848485,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:11:04,11.9,10.1,8,14,1239577230,,0.848485,0.741379,0.482759,,
openml.org/t/10096,CastMetal1,AutoGluon,test,5,binary,0.848485,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:11:15,10,8.3,9,14,1239577231,,0.848485,0.5,0.5,,
openml.org/t/10096,CastMetal1,AutoGluon,test,6,binary,0.878788,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:11:25,10.1,8.4,2,14,1239577232,,0.878788,0.8,0.6,,
openml.org/t/10096,CastMetal1,AutoGluon,test,7,binary,0.875,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:11:35,10.1,8.3,0.03,14,1239577233,,875,0.714286,0.5,,
openml.org/t/10096,CastMetal1,AutoGluon,test,8,binary,0.875,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:11:45,9.7,7.9,4,14,1239577234,,875,0.696429,0.5,,
openml.org/t/10096,CastMetal1,AutoGluon,test,9,binary,0.78125,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T19:11:55,9.9,8.2,0.01,14,1239577235,,0.78125,0.732143,0.660714,,
openml.org/t/2267,BNG+AF8-zoo+AF8-,AutoGluon,test,0,multiclass,0.96063,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T08:21:33,1155.4,1083.3,65.9,8,2087670687,,0.96063,0.919674,0.148146,,
openml.org/t/2267,BNG+AF8-zoo+AF8-,AutoGluon,test,1,multiclass,0.95942,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T08:39:44,1091,1083,2.3,8,2087670688,,0.95942,0.918213,0.113424,,
openml.org/t/2267,BNG+AF8-zoo+AF8-,AutoGluon,test,2,multiclass,0.95901,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T08:59:06,1161.4,1081.7,74,7,2087670689,,0.95901,0.917471,0.119773,,
openml.org/t/2267,BNG+AF8-zoo+AF8-,AutoGluon,test,3,multiclass,0.95946,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T09:19:13,1206.8,1083.6,117.3,8,2087670690,,0.95946,0.916615,0.16781,,
openml.org/t/2267,BNG+AF8-zoo+AF8-,AutoGluon,test,4,multiclass,0.96009,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T09:38:45,1171.8,1083.5,81.6,8,2087670691,,0.96009,0.919935,0.123572,,
openml.org/t/2267,BNG+AF8-zoo+AF8-,AutoGluon,test,5,multiclass,0.95959,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T09:58:52,1206,1081.5,118.7,7,2087670692,,0.95959,0.918894,0.204117,,
openml.org/t/2267,BNG+AF8-zoo+AF8-,AutoGluon,test,6,multiclass,0.95903,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-30T10:18:58,1205.9,1081.7,118.3,7,2087670693,,0.95903,0.917476,0.226163,,
